ticker,side,entry_date,exit_date,holding_days,exit_reason,entry_price,exit_price,shares,pnl,pnl_pct,commission,cumulative_pnl,is_winner
AMZN,long,2026-02-13,2026-02-18,5,time_based,198.91440749999998,204.57766,50.27287930362712,274.423301389068,2.74423301389068,10.284708009398466,274.423301389068,True
MS,long,2026-02-13,2026-02-18,5,time_based,171.26559,176.49171,58.38884506806066,294.8419638761061,2.948419638761061,10.305147110987093,569.2652652651741,True
DIS,long,2026-02-13,2026-02-18,5,time_based,105.49772249999998,107.02646,94.78877612737092,134.76224948837262,1.3476224948837263,10.144907156645019,704.0275147535467,True
V,long,2026-02-17,2026-02-23,6,time_based,319.789815,306.32676000000004,31.3004580047712,-430.9879555305397,-4.30575994423084,9.588167887117628,273.039559223007,False
AXP,long,2026-02-17,2026-02-23,6,time_based,344.822325,321.089375,29.028189154403073,-698.2452049049589,-6.975777851680568,9.32064311296906,-425.20564568195186,False
UNH,long,2026-02-17,2026-02-23,6,time_based,289.44464999999997,282.15885000000003,34.581975084911925,-261.71496439433577,-2.6146480337432103,9.757610320687402,-686.9206100762876,False
NKE,long,2026-02-17,2026-02-23,6,time_based,64.85240999999999,63.04846,154.34380425894815,-288.1596448619948,-2.878842066162201,9.731139169068124,-975.0802549382825,False
GOOGL,long,2026-02-18,2026-02-23,5,time_based,303.36160499999994,311.32925750000004,33.211458084589836,254.27765845036447,2.5238273783856546,10.339698585967728,-720.802596487918,True
AMZN,long,2026-02-18,2026-02-23,5,time_based,204.78234,205.19735000000003,49.198975013819044,10.322567324934425,0.10245641787276467,10.095499295551884,-710.4800291629836,True
RTX,long,2026-02-19,2026-02-24,5,time_based,205.5577275,198.410745,48.96140403296917,-359.6407664494873,-3.573396794338464,9.714468650427419,-1070.1207956124708,False
CRM,long,2026-02-20,2026-02-25,5,time_based,185.29259999999996,191.84403,54.726034348548524,348.0349202367688,3.432185618853656,10.498862975343974,-722.085875375702,True
GE,long,2026-02-20,2026-02-25,5,time_based,343.381605,342.69856500000003,29.530787451855087,-30.290867544184948,-0.2987168066268342,10.120158483070746,-752.376742919887,False
ABBV,long,2026-02-23,2026-03-02,7,time_based,229.55471999999997,232.30878750000002,42.89700871215288,108.17590546006068,1.0985436119544907,9.965352081297173,-644.2008374598263,True
LLY,long,2026-02-23,2026-03-02,7,time_based,1058.68908,1032.6334250000002,9.30132463797191,-251.95696452794255,-2.558663250309532,9.604858717945818,-896.1578019877688,False
TMO,long,2026-02-23,2026-03-02,7,time_based,516.7932675,506.416665,19.05444873806491,-207.3699307948682,-2.1058747954761006,9.649490383344292,-1103.527732782637,False
PG,long,2026-02-23,2026-03-02,7,time_based,165.18255,165.2923125,59.61411071421173,-3.3103603903145995,-0.03361723892747935,9.853754217583084,-1106.8380931729516,False
MSFT,long,2026-02-24,2026-03-02,6,time_based,389.25453,398.96042000000006,25.33945681463968,235.83254016930368,2.3909624327300807,10.10944033334051,-871.005553003648,True
MS,long,2026-02-24,2026-03-02,6,time_based,168.854385,167.3312925,58.41422686676372,-98.74479891607007,-1.001113351305623,9.7745280820038,-969.750351919718,False
AMZN,long,2026-02-25,2026-03-02,5,time_based,210.77533499999998,208.05592000000001,47.014746098833534,-137.6343020155182,-1.3889058318896712,9.781696253159222,-1107.3846539352362,False
TSLA,long,2026-02-25,2026-03-02,5,time_based,417.578685,400.569615,23.73097386166054,-413.1477026444936,-4.1691878058862,9.505907063340427,-1520.5323565797298,False
DIS,long,2026-02-26,2026-03-02,4,signal_or_eod,105.602775,103.96799,93.68767469953244,-162.89972450995992,-1.6465031245627835,9.740519226284242,-1683.4320810896897,False
V,long,2026-03-02,2026-03-02,0,signal_or_eod,317.79882,317.48118,30.87545102636259,-19.609652888895653,-0.19985007496251908,9.802374624881807,-1703.0417339785854,False
WFC,long,2026-03-02,2026-03-02,0,signal_or_eod,81.42069,81.33931,120.51214381928992,-19.609652888895653,-0.19985007496251908,9.802374624881807,-1722.651386867481,False
RTX,long,2026-03-02,2026-03-02,0,signal_or_eod,210.56522999999999,210.35477000000003,46.59925051797878,-19.609652888892015,-0.199850074962482,9.80237462488181,-1742.261039756373,False
