ticker,side,entry_date,exit_date,holding_days,exit_reason,entry_price,exit_price,shares,pnl,pnl_pct,commission,cumulative_pnl,is_winner
MRK,long,2025-11-11,2025-11-17,6,time_based,90.9504525,92.7885825,109.94997523514246,191.9002456309936,1.919002456309936,10.202102347978974,191.9002456309936,True
MS,long,2025-11-12,2025-11-17,5,time_based,170.00495999999998,159.38027000000002,58.84920915535778,-634.6340068653044,-6.343385669453398,9.379402844467394,-442.7337612343108,False
NKE,long,2025-11-13,2025-11-18,5,time_based,66.07302,62.443762500000005,151.24571374565224,-558.3539923825356,-5.5873051700981495,9.444351428276496,-1001.0877536168464,False
TSLA,long,2025-11-17,2025-11-24,7,time_based,409.22450999999995,417.46116500000005,24.204042691078357,189.2561013921586,1.9107344853317998,10.104247859527309,-811.8316522246878,True
JPM,long,2025-11-19,2025-11-24,5,time_based,303.36160499999994,297.920965,32.579683068417175,-186.9604975084858,-1.8916569764983495,9.706170619137007,-998.7921497331736,False
V,long,2025-11-19,2025-11-24,5,time_based,324.10197,329.01041250000003,30.494800590154878,139.64886832447155,1.4129602752800539,10.033106921272102,-859.143281408702,True
MA,long,2025-11-19,2025-11-24,5,time_based,530.5951650000001,537.37118,18.62705429293981,116.20755714945153,1.1757822595311245,10.009642145321132,-742.9357242592505,True
CRM,long,2025-11-20,2025-11-25,5,time_based,225.42765749999998,233.972955,43.63230419610549,362.64224081999964,3.6869143019862314,10.208779146221701,-380.29348343925085,True
WMT,long,2025-11-20,2025-11-25,5,time_based,107.19357,106.916515,91.75856468121623,-35.2326750948705,-0.35820386894473494,9.810505957117726,-415.52615853412135,False
COST,long,2025-11-20,2025-11-25,5,time_based,893.6966249999999,893.702925,11.005891542060462,-9.766660346655044,-0.09929576773323977,9.835997463372196,-425.2928188807764,False
GOOGL,long,2025-11-21,2025-11-26,5,time_based,299.859855,319.84000000000003,32.85804249317523,645.9991371187862,6.556497867979033,10.509316311017168,220.70631823800977,True
BAC,long,2025-11-21,2025-11-26,5,time_based,51.60579,52.93352,190.9244652118951,243.38983619800638,2.4702586279562824,10.106303997783154,464.09615443601615,True
MS,long,2025-11-21,2025-11-26,5,time_based,158.309115,167.916,60.678781237396926,572.745135057572,5.962366096228896,10.188938230258742,1036.8412894935882,True
META,long,2025-11-24,2025-12-01,7,time_based,613.4765849999999,640.569555,16.261005606800733,430.1426319494876,4.311884282429505,10.416305125400852,1466.9839214430758,True
PFE,long,2025-11-24,2025-12-01,7,time_based,25.242615,25.287350000000004,395.19464161403107,7.685607071985942,0.07704292918939698,9.99342522061857,1474.6695285150618,True
BMY,long,2025-11-25,2025-12-01,6,time_based,49.074524999999994,49.165405,206.5275472092382,8.615212988177518,0.08500254459926758,10.154010502198817,1483.2847415032393,True
GS,long,2025-11-26,2025-12-01,5,time_based,816.1978949999999,810.824385,12.426175440813404,-76.84762405266338,-0.7577003595433043,10.075446059699633,1406.437117450576,False
MA,long,2025-11-26,2025-12-01,5,time_based,545.3225249999999,543.9179050000001,18.598568320082865,-36.24001535041134,-0.3573184337103766,10.116094316658844,1370.1971021001646,False
C,long,2025-11-26,2025-12-01,5,time_based,102.55125,102.64865,98.89902110108454,-0.5190863470998011,-0.005118075108763344,10.151851002347843,1369.6780157530648,False
UNH,long,2025-11-26,2025-12-01,5,time_based,329.92488,323.19832,30.74099242740528,-216.71656713015545,-2.13677680810248,9.93543710767011,1152.9614486229093,False
SBUX,long,2025-11-26,2025-12-01,5,time_based,86.70333,84.87254250000001,116.9761096568332,-224.08645919669289,-2.209442293046868,9.928059838334237,928.8749894262164,False
BA,long,2025-11-26,2025-12-01,5,time_based,187.01345999999998,186.44673,54.23255758004048,-40.84670037766955,-0.4027393161967926,10.111483020335262,888.0282890485469,False
LMT,long,2025-12-02,2025-12-08,6,time_based,442.11094499999996,465.08234250000004,22.770012120113886,512.4690689153795,5.0906487188413925,10.589930575575957,1400.4973579639263,True
CAT,long,2025-12-03,2025-12-08,5,time_based,591.9208125,596.011845,17.023905081872694,59.49889988990253,0.590454091357006,10.14644907695182,1459.9962578538289,True
AMD,long,2025-12-10,2025-12-12,2,signal_or_eod,221.49068999999997,210.66461500000003,45.699681577745444,-504.3754860619865,-4.982936129279271,9.627305825198338,955.6207717918423,False
UPS,long,2025-12-10,2025-12-15,5,time_based,99.66981,100.00497250000001,101.55586737282961,23.881626674514337,0.235936566448775,10.156091723833473,979.5023984663567,True
NKE,long,2025-12-24,2025-12-29,5,time_based,60.040004999999994,61.18939,167.7544865077092,182.54969577549673,1.8124508983635497,10.264794699169958,1162.0520942418534,True
BA,long,2025-12-24,2025-12-29,5,time_based,218.43416249999999,217.23632750000002,46.109912906573356,-65.24881566761178,-0.647825098100188,10.016748141168849,1096.8032785742416,False
COST,long,2025-12-26,2025-12-31,5,time_based,873.886725,861.7689000000001,11.529441788316015,-149.64747230602916,-1.4852718926471604,9.935714367531128,947.1558062682125,False
ABBV,long,2025-12-31,2026-01-05,5,time_based,228.59423999999999,220.0849025,44.03314628934304,-384.3839336707497,-3.8187411907229047,9.6910307078583,562.7718725974628,False
INTC,long,2026-01-02,2026-01-07,5,time_based,39.38968499999999,42.6036875,255.59546164922688,810.5951435547504,8.051343422776831,10.889309174521898,1373.3670161522132,True
NKE,long,2026-01-02,2026-01-07,5,time_based,63.306637499999994,63.208380000000005,159.03268787246245,-25.678352896091383,-0.25505363477880677,10.052198567463998,1347.6886632561218,False
BAC,long,2026-01-05,2026-01-12,7,time_based,56.92845,55.14241500000001,176.4126607657228,-324.80700672190324,-3.2341955823494013,9.727820151197706,1022.8816565342186,False
GS,long,2026-01-05,2026-01-12,7,time_based,949.3894574999999,948.835345,10.578271391610025,-15.89859019184405,-0.15830677633155296,10.037037785361928,1006.9830663423745,False
WFC,long,2026-01-05,2026-01-12,7,time_based,96.45820499999999,94.93750750000001,104.11658954018905,-168.21440692263604,-1.6749586077202905,9.884569500346121,838.7686594197385,False
TMO,long,2026-01-05,2026-01-12,7,time_based,611.62566,615.15227,16.420009810851315,47.806164490479205,0.4760195525478801,10.100806308567458,886.5748239102177,True
CAT,long,2026-01-05,2026-01-12,7,time_based,617.0733825,629.36516,16.27504867748596,189.80632853041243,1.8899555013621043,10.242948614913738,1076.38115244063,True
GE,long,2026-01-05,2026-01-12,7,time_based,324.46215,324.0029175,30.952452659789163,-24.243057181640324,-0.24139500323844992,10.028684965552324,1052.1380952589898,False
UPS,long,2026-01-06,2026-01-12,6,time_based,105.25760249999999,107.98598000000001,96.0761578118009,251.75714920422797,2.4895033306501855,10.374878055941977,1303.8952444632178,True
DE,long,2026-01-06,2026-01-12,6,time_based,486.26300999999995,490.63456,18.885180475739293,73.29178849548589,0.7981103559573953,9.26572221323494,1377.1870329587036,True
MSFT,long,2026-01-07,2026-01-12,5,time_based,483.95185499999997,476.951405,20.647372185265304,-154.38868978765822,-1.545071338759489,9.847793173320207,1222.7983431710454,False
AMGN,long,2026-01-07,2026-01-12,5,time_based,341.83083,325.447195,29.231810571137036,-488.4367255417965,-4.8881144497703515,9.513410755147898,734.3616176292489,False
AAPL,long,2026-01-12,2026-01-20,8,time_based,260.400135,246.6016375,38.52329130767188,-541.063445519043,-5.3936604669962955,9.499906718361403,193.298172110206,False
AMD,long,2026-01-13,2026-01-20,7,time_based,221.020455,231.84402000000003,45.39385553254306,480.7990520071271,4.792190378940283,10.524293949964026,674.0972241173331,True
MRK,long,2026-01-14,2026-01-20,6,time_based,111.04549499999999,109.415265,90.4131387745513,-157.28678876293452,-1.566605889775162,9.892577538499307,516.8104353543986,False
BMY,long,2026-01-14,2026-01-20,6,time_based,57.0435075,54.182895,176.00551210361218,-513.020056174224,-5.109775893426594,9.536488181731249,3.7903791801745683,False
JPM,long,2026-01-15,2026-01-20,5,time_based,309.464655,302.51866500000006,32.44889256338973,-235.20607891538384,-2.3422735190873345,9.816395659005089,-231.41569973520927,False
GS,long,2026-01-15,2026-01-20,5,time_based,976.197855,942.1287000000001,10.28662918160322,-360.14809259380854,-3.5864946353523735,9.691328578245907,-591.5637923290178,False
ABBV,long,2026-01-20,2026-01-26,6,time_based,214.06698,220.54967000000002,46.21382952504746,289.3974856725454,2.9253182018076864,10.192444851185476,-302.16630665647244,True
AMGN,long,2026-01-20,2026-01-26,6,time_based,331.23553499999997,349.535145,29.8665266112277,536.1063883303868,5.419127164300172,10.439400709701832,233.9400816739144,True
MSFT,long,2026-01-27,2026-01-29,2,signal_or_eod,480.8403,432.90344000000005,20.762010356068526,-1004.2535294618647,-10.059423771260436,8.98794570445769,-770.3134477879503,False
AAPL,long,2026-01-26,2026-02-02,7,time_based,255.51769499999997,269.815025,39.03223507506166,547.5252620231477,5.489840918845172,10.531483482583637,-222.78818576480262,True
NVDA,long,2026-01-27,2026-02-02,6,time_based,188.65428,185.56717,52.91802172850305,-173.18360159243457,-1.7347484350739222,9.81984753415682,-395.9717873572372,False
ABT,long,2026-01-27,2026-02-02,6,time_based,108.27411,109.36529,92.20312490414466,90.52638433885659,0.9067862206394495,10.083821494048003,-305.4454030183806,True
UNH,long,2026-01-28,2026-02-02,5,time_based,294.177015,285.6021275,33.888464031216,-300.26838404049704,-3.01195850651351,9.678617425022516,-605.7137870588776,False
BRK.B,long,2026-01-29,2026-02-03,5,time_based,476.55816,493.463145,20.712485085298834,339.9234016487444,3.4437605380631933,10.220848030957155,-265.79038541013324,True
TSLA,long,2026-01-30,2026-02-04,5,time_based,430.50514499999997,405.64707500000003,22.96924252280285,-580.2884445231484,-5.868389116464546,9.317406044340599,-846.0788299332817,False
WMT,long,2026-02-02,2026-02-09,7,time_based,124.11202499999999,128.92550500000002,79.643662526132,373.0950772850574,3.7744565806577035,10.268099411231146,-472.98375264822425,True
JPM,long,2026-02-03,2026-02-09,6,time_based,315.03744,321.839,31.504580304228828,204.1408905934968,2.0568098191757667,10.139402620532701,-268.84286205472745,True
V,long,2026-02-03,2026-02-09,6,time_based,329.1094725,325.39722,30.157510362509157,-121.7654632710819,-1.2268409320852929,9.813170034081672,-390.60832532580935,False
BRK.B,long,2026-02-03,2026-02-09,6,time_based,493.95685499999996,497.80097500000005,20.093095635485557,67.2379081961717,0.6774516824956495,10.002362598112956,-323.37041712963764,True
MRK,long,2026-02-03,2026-02-09,6,time_based,115.9429425,117.51121499999999,85.60350559775272,124.19025178149968,1.251271749464174,10.059371951051222,-199.18016534813796,True
MSFT,long,2026-02-04,2026-02-09,5,time_based,414.38709,413.483155,23.974824449144016,-31.584868992240445,-0.3179196907413332,9.913186053803205,-230.7650343403784,False
LLY,long,2026-02-04,2026-02-09,5,time_based,1108.584015,1043.807835,8.961754456419474,-589.8625693017839,-5.937302626089163,9.354349516956814,-820.6276036421623,False
BMY,long,2026-02-04,2026-02-09,5,time_based,57.658815,60.709630000000004,172.30423026802828,515.2078041981495,5.1858599071104905,10.460526067006798,-305.4197994440128,True
MCD,long,2026-02-04,2026-02-09,5,time_based,323.74179,325.427205,30.687597473102382,41.7347580212936,0.4200841031366539,9.986579073836772,-263.6850414227192,True
NKE,long,2026-02-04,2026-02-09,5,time_based,64.2321,62.363802500000006,135.6344439164389,-261.8641721555741,-3.0057577169359133,8.458679672602122,-525.5492135782933,False
MSFT,long,2026-02-09,2026-02-17,8,time_based,413.896845,396.56162,23.87239506143457,-423.3002153376983,-4.284107703212849,9.466875658842493,-948.8494289159917,False
AXP,long,2026-02-09,2026-02-17,8,time_based,359.80981499999996,344.477675,27.460921260642518,-430.4943636063708,-4.356917744169921,9.459674309224203,-1379.3437925223625,False
TMO,long,2026-02-09,2026-02-17,8,time_based,546.77325,501.29922500000004,18.07094439700799,-830.8175277043883,-8.408480887643996,9.0589504212382,-2210.161320226751,False
NVDA,long,2026-02-10,2026-02-17,7,time_based,188.51420999999996,185.01744500000004,52.37299437440648,-192.82597127976987,-1.9530530059245563,9.689917606152063,-2402.9872915065207,False
