ticker,side,entry_date,exit_date,holding_days,exit_reason,entry_price,exit_price,shares,pnl,pnl_pct,commission,cumulative_pnl,is_winner
CRM,long,2025-11-20,2025-11-25,5,time_based,225.42765749999998,233.972955,44.36012914697479,368.6914301986217,3.6869143019862167,10.37907050069932,368.6914301986217,True
GOOGL,long,2025-11-21,2025-11-26,5,time_based,299.859855,319.84000000000003,33.36972564203772,656.0589838887845,6.556497867979048,10.672973049349347,1024.7504140874062,True
BAC,long,2025-11-21,2025-11-26,5,time_based,51.60579,52.93352,193.897643896377,247.180033919396,2.4702586279562935,10.263684811141749,1271.9304480068022,True
MS,long,2025-11-21,2025-11-26,5,time_based,158.309115,167.916,63.206980169216486,596.6087264008493,5.962366096228888,10.613463282094155,1868.5391744076514,True
C,long,2025-11-21,2025-11-26,5,time_based,98.78936999999999,102.44875,101.28864160598668,360.2767345983866,3.600520228036705,10.376894721731329,2228.815909006038,True
WFC,long,2025-11-21,2025-11-26,5,time_based,83.191575,85.527215,120.27950056734966,270.6424420000076,2.704736369037363,10.287170705116337,2499.4583510060456,True
HD,long,2025-11-21,2025-11-26,5,time_based,343.8468375,355.36223000000007,29.10086701731323,324.7665567964614,3.245639934088397,10.34134899820588,2824.224907802507,True
DIS,long,2025-11-21,2025-11-26,5,time_based,104.3171325,103.38828000000001,95.92135877020212,-99.01393819561235,-0.9895218122488081,9.917144298514113,2725.2109696068947,False
META,long,2025-11-24,2025-12-01,7,time_based,613.4765849999999,640.569555,16.425228209695735,434.4867140033839,4.311884282429478,10.521501125058245,3159.6976836102785,True
ABT,long,2026-02-05,2026-02-10,5,time_based,109.164555,112.273835,94.41670650611228,282.9674514778144,2.745402264498768,10.600525727510677,3442.665135088093,True
MSFT,long,2026-02-06,2026-02-11,5,time_based,401.21550749999994,404.03788000000003,25.72689517623656,62.21624126980532,0.6027520309643206,10.394640185988846,3504.8813763578983,True
TSLA,long,2026-02-06,2026-02-11,5,time_based,411.29554499999995,428.02588000000003,25.096380036241467,409.12894514380605,3.9636483589920806,10.741900149826687,3914.0103215017043,True
GOOGL,long,2026-02-18,2026-02-23,5,time_based,303.36160499999994,311.32925750000004,34.214263576494986,261.9554614457429,2.5238273783856378,10.65190127517948,4175.965782947447,True
AMZN,long,2026-02-18,2026-02-23,5,time_based,204.78234,205.19735000000003,50.684516606551895,10.63425274318979,0.10245641787275336,10.400328493695442,4186.600035690637,True
WFC,long,2026-03-02,2026-03-02,0,signal_or_eod,81.42069,81.33931,127.78664765792281,-20.793355134110243,-0.19985007496251803,10.394077747708558,4165.806680556527,False
