ticker,side,entry_date,exit_date,holding_days,exit_reason,entry_price,exit_price,shares,pnl,pnl_pct,commission,cumulative_pnl,is_winner
FTNT,long,2025-01-28,2025-02-03,6,time_based,99.86990999999999,100.81956500000001,100.16223422231594,85.02125365667416,0.849941123407468,10.09831288372201,1235.3053017602579,True
BA,long,2025-01-28,2025-02-03,6,time_based,177.86889,175.81205000000003,56.239139498658886,-125.5624300919153,-1.2552234682523598,9.887518405495193,1109.7428716683426,False
DELL,long,2025-01-29,2025-02-03,5,time_based,103.141545,100.039955,96.94489201693666,-310.38167026566225,-3.104112852876088,9.698362634854204,799.3612014026803,False
ON,long,2025-01-30,2025-02-04,5,time_based,53.296635,50.53472000000001,189.55294623853794,-533.1081305737516,-5.276974278019621,9.57900506333957,266.2530708289287,False
IDXX,long,2025-02-03,2025-02-10,7,time_based,469.7097375,464.88744,21.283323361473936,-112.52886674993533,-1.1256281311391818,9.894349712207813,153.72420407899335,False
MCHP,long,2025-02-05,2025-02-10,5,time_based,53.52675,52.00398500000001,186.78304638418726,-294.1401483696336,-2.942022418697185,9.71346274241758,-140.41594429064025,False
ON,long,2025-02-05,2025-02-10,5,time_based,51.76587,47.006485000000005,193.1367023879787,-928.2906017985606,-9.28486565569168,9.078677503749985,-1068.7065460892009,False
SCHW,long,2025-02-05,2025-02-10,5,time_based,81.930945,81.10942500000002,122.02824498173182,-110.14628460161657,-1.10169536675059,9.897640784227406,-1178.8528306908174,False
CMCSA,long,2025-02-05,2025-02-10,5,time_based,33.946965,34.452765,294.51497145753075,138.81881746261206,1.3884812235792021,10.146855100608015,-1040.0340132282054,True
HSY,long,2025-02-05,2025-02-10,5,time_based,145.98295499999998,154.40276,68.48669029918456,566.0700434090668,5.661895417858891,10.574534005459322,-473.9639698191386,True
GNRC,long,2025-02-05,2025-02-10,5,time_based,142.28610749999999,145.14739,70.2660969767888,190.8522130413221,1.908925022774987,10.198940581667784,-283.1117567778165,True
EA,long,2025-02-05,2025-02-10,5,time_based,130.54523999999998,132.003965,76.5856298402362,101.60776608776541,1.0162921566500662,10.109606800933495,-181.50399069005107,True
CPB,long,2025-02-06,2025-02-11,5,time_based,37.508745,37.94102,268.5913601675329,105.91470004847724,1.051312114015017,10.190630167943569,-75.58929064157383,True
GOOGL,long,2025-02-10,2025-02-18,8,time_based,186.48319499999997,183.64813,53.32872303462189,-160.9841164307436,-1.6187588002232294,9.793720260596237,-236.57340707231742,False
NVDA,long,2025-02-10,2025-02-18,8,time_based,133.56674999999998,139.31031000000002,74.45648454249569,417.2727304157743,4.195841921735792,10.372555943125285,180.69932334345685,True
AMD,long,2025-02-10,2025-02-18,8,time_based,110.525235,114.20287,89.97864294761631,320.63278729333615,3.2240891684148205,10.275819263323044,501.332110636793,True
AVGO,long,2025-02-10,2025-02-18,8,time_based,235.147515,228.32578,42.29222093529835,-298.1627281150413,-2.9981438587603138,9.656404332984327,203.1693825217517,False
CDNS,long,2025-02-10,2025-02-18,8,time_based,305.97290999999996,300.16984,32.502585463420225,-198.37107450334952,-1.994699413095084,9.756295878141177,4.798308018402167,False
ZS,long,2025-02-10,2025-02-18,8,time_based,212.736315,216.79155000000003,46.747592938076345,179.43799191642756,1.8043197984321795,10.134483131814626,184.23629993482973,True
NTAP,long,2025-02-10,2025-02-18,8,time_based,123.11152499999999,120.509715,80.77968863407699,-219.90813894010716,-2.2112630925496006,9.734737255081358,-35.671839005277434,False
WDC,long,2025-02-10,2025-02-18,8,time_based,69.07452,72.00398000000001,143.9736484128501,411.3983683786646,4.136772893970191,10.366675700845894,375.72652937338717,True
HBAN,long,2025-02-10,2025-02-18,8,time_based,16.738364999999998,16.881555000000002,554.2176849478589,70.00237397726596,0.7546044371717525,9.356056330419953,445.7289033506531,True
ON,long,2025-02-11,2025-02-18,7,time_based,47.963969999999996,51.894040000000004,206.28585769003521,800.0128541814775,8.085602505380619,10.705006550400997,1245.7417575321306,True
ULTA,long,2025-02-20,2025-02-25,5,time_based,367.14347999999995,365.627095,27.457066651845096,-51.674531531991306,-0.512609428608106,10.039047517135499,1194.0672260001393,False
AAP,long,2025-02-20,2025-02-25,5,time_based,44.372175,45.867055,227.18478418401523,329.19369318967074,3.2655891783533404,10.420296991331357,1523.26091918981,True
HOLX,long,2025-02-25,2025-03-03,6,time_based,65.25260999999999,63.258355,154.88144889094696,-318.6706495348717,-3.153151046371923,9.79754567685788,1204.5902696549383,False
CNC,long,2025-02-25,2025-03-03,6,time_based,61.380675,58.55071,164.65147671829763,-475.5983771755,-4.705904113957672,9.640460864404798,728.9918924794383,False
DVA,long,2025-02-25,2025-03-03,6,time_based,143.02147499999998,143.01845500000002,70.66364530722322,-10.319609585332728,-0.1021094594360529,10.106205376507067,718.6722828941056,False
CMG,long,2025-02-25,2025-03-03,6,time_based,52.516245,54.302835,192.44366730172527,333.3676948523098,3.298573926982032,10.450236712280482,1052.0399777464154,True
WDC,long,2025-02-27,2025-03-04,5,time_based,48.21409499999999,44.61768,208.42300630274087,-758.8749772121246,-7.551801356014244,9.299350999853676,293.1650005342908,False
GOOGL,long,2025-02-28,2025-03-05,5,time_based,170.44518,172.93349,59.235725261527755,137.15300682335692,1.3584288567151226,10.243840702157158,430.31800735764773,True
GOOG,long,2025-02-28,2025-03-05,5,time_based,172.30611,174.8875125,58.595971173811805,141.01208283689812,1.3966509878843154,10.247703641109652,571.3300901945458,True
TSLA,long,2025-02-28,2025-03-05,5,time_based,293.416635,279.130365,34.409923127336135,-501.194306878524,-4.964067686550904,9.604854402155278,70.13578331602184,False
AVGO,long,2025-02-28,2025-03-05,5,time_based,199.429665,191.374265,50.6265898537795,-417.50605833085865,-4.135179319987322,9.68862642272351,-347.3702750148368,False
LRCX,long,2025-02-28,2025-03-05,5,time_based,76.768365,79.010475,125.14663754280274,270.704632224184,2.817696488651285,9.887895276909678,-76.66564279065278,True
AMD,long,2025-03-03,2025-03-10,7,time_based,98.30913,96.62166500000001,100.49624298286376,-179.29400698832433,-1.8147721020417666,9.710114323248865,-255.9596497789771,False
FIS,long,2025-03-03,2025-03-10,7,time_based,72.226095,71.2893375,136.788486431586,-137.88920115377186,-1.395682318835041,9.751560575335505,-393.848850932749,False
CB,long,2025-03-03,2025-03-10,7,time_based,289.84484999999995,292.903475,34.08616097858541,94.27282912308874,0.9542075786407799,9.983955000037067,-299.57602180966023,True
MDT,long,2025-03-03,2025-03-10,7,time_based,94.337145,93.703125,104.72755154837408,-76.21266108638156,-0.7714067719560537,9.81329885368124,-375.7886828960418,False
MSFT,long,2025-03-04,2025-03-10,6,time_based,388.82431499999996,379.98991,24.87787489556906,-229.23456380934658,-2.3698093340690205,9.453341442558548,-605.0232467053884,False
HOLX,long,2025-03-06,2025-03-11,5,time_based,62.5262475,62.56870000000001,158.45408947585375,-3.1874941547139315,-0.03217240887516638,9.914266388187851,-608.2107408601023,False
PVH,long,2025-03-06,2025-03-11,5,time_based,72.42619499999999,67.40128250000001,136.79497612644676,-696.6029423054606,-7.031038676683182,9.220156830479395,-1304.813683165563,False
KR,long,2025-03-06,2025-03-11,5,time_based,63.841905,66.52672000000001,155.18865885901081,406.3286466794689,4.101206378475106,10.324192455088935,-898.485036486094,True
APA,long,2025-03-06,2025-03-11,5,time_based,18.759375,19.17041,528.1380438289856,206.95859800844846,2.088900029985018,10.124622836799626,-691.5264384776456,True
MPC,long,2025-03-06,2025-03-11,5,time_based,137.618775,134.602665,71.99264501485627,-226.8281384351576,-2.289449724428961,9.690401879398618,-918.3545769128032,False
MSFT,long,2025-03-11,2025-03-17,6,time_based,380.500155,388.61559500000004,25.86684229275309,199.86854830793163,2.0307020387416226,10.052258308369408,-718.4860286048715,True
META,long,2025-03-11,2025-03-17,6,time_based,605.792745,604.9173900000001,16.247037593283007,-24.050041168628013,-0.24435294120267922,9.82811557616064,-742.5360697734995,False
TSLA,long,2025-03-11,2025-03-17,6,time_based,230.665275,237.74107000000004,42.66935064999752,291.7753209027651,2.964492132593445,10.144257079735608,-450.76074887073446,True
MRVL,long,2025-03-11,2025-03-17,6,time_based,67.1385525,70.354805,146.59740395435404,461.1804351929841,4.685679952662049,10.313831768714806,10.419686322249618,True
NOW,long,2025-03-11,2025-03-17,6,time_based,808.8592275,842.0437675000001,12.168171131796981,393.5490289865593,3.9985321466212747,10.24613266340307,403.9687153088089,True
ANSS,long,2025-03-11,2025-03-17,6,time_based,320.70027,324.807515,30.690144107933264,116.08355149390081,1.1794307142304776,9.968389442689697,520.0522668027097,True
TEAM,long,2025-03-11,2025-03-17,6,time_based,224.19204,220.66961,43.901369119764944,-164.32719763065688,-1.6695952318378342,9.687698002124575,355.7250691720528,False
CRWD,long,2025-03-11,2025-03-17,6,time_based,329.79481499999997,364.827495,29.843821230946606,1034.621192620045,10.51194589126576,10.887846540914067,1390.3462617920977,True
FTNT,long,2025-03-11,2025-03-17,6,time_based,98.32914,96.63166000000001,100.09583630806806,-179.58310703775533,-1.824598140490185,9.672426821536888,1210.7631547543424,False
STX,long,2025-03-11,2025-03-17,6,time_based,87.02349,90.49473000000002,106.47778710122347,359.97427510252965,3.8848651898470323,9.635678594722702,1570.737429856872,True
NVDA,long,2025-03-17,2025-03-24,7,time_based,119.68481249999999,121.17938,84.23342762737248,115.68518881031378,1.147504091214587,10.207354535159867,1686.4226186671858,True
AVGO,long,2025-03-17,2025-03-24,7,time_based,194.687295,191.034435,51.782844852892914,-199.0477891585033,-1.9743940841131913,9.892306509165056,1487.3748295086825,False
AMAT,long,2025-03-17,2025-03-24,7,time_based,155.547735,154.812555,64.81265697513625,-57.68278217763873,-0.5721668367591333,10.033813022659414,1429.6920473310438,False
MRVL,long,2025-03-17,2025-03-24,7,time_based,70.425195,72.673645,143.15135360029026,311.46533034975437,3.0894857373131743,10.403330652816965,1741.1573776807982,True
SNPS,long,2025-03-17,2025-03-24,7,time_based,453.896835,457.321225,22.210910529513594,65.90129909643838,0.6536879189739215,10.157520811722556,1807.0586767772365,True
DDOG,long,2025-03-17,2025-03-24,7,time_based,104.04199499999999,110.09492500000002,96.89800730766837,575.8488765256207,5.711958017529392,10.667978847187202,2382.907553302857,True
PANW,long,2025-03-17,2025-03-24,7,time_based,185.13251999999997,184.67761500000003,54.45538143063356,-34.828715256224314,-0.34547286181809106,10.056689966524695,2348.078838046633,False
NTAP,long,2025-03-17,2025-03-24,7,time_based,93.356655,95.022465,107.98868052646482,169.6272732920679,1.6825662134102786,10.261350615722185,2517.706111338701,True
BLK,long,2025-03-17,2025-03-24,7,time_based,958.3189199999999,962.7084050000001,10.519944646208588,36.049500094324685,0.35758206620820415,10.127639131039759,2553.7556114330255,True
DXCM,long,2025-03-17,2025-03-24,7,time_based,71.39568,75.26235,132.93790873892695,504.021804167769,5.310416050382876,10.00521941577718,3057.7774156007945,True
TPR,long,2025-03-26,2025-03-28,2,signal_or_eod,73.706835,70.20488,138.65937338588657,-495.3134505950038,-4.846443182643782,9.73456466943136,2562.4639650057907,False
ACN,long,2025-03-26,2025-03-31,5,time_based,311.54569499999997,311.93395499999997,32.80463739149704,2.5038482297513838,0.024499149314189242,10.232880283870555,2564.967813235542,True
REGN,long,2025-03-26,2025-03-31,5,time_based,640.2599700000001,633.24322,15.96249029180589,-122.11294250663377,-1.1948260985299737,10.108138751601901,2442.8548707289083,False
MAR,long,2025-03-26,2025-03-31,5,time_based,246.753315,238.230825,41.41846505833947,-362.8556093761272,-3.550396405008762,9.867155101081886,2079.999261352781,False
HLT,long,2025-03-26,2025-03-31,5,time_based,234.82735499999998,227.34627000000003,43.52194639060229,-335.48593248858015,-3.282595109074899,9.894552175043394,1744.513328864201,False
STZ,long,2025-03-26,2025-03-31,5,time_based,184.13201999999998,183.34828000000002,55.5044340216163,-53.67768763033564,-0.5252146150354244,10.176642510236832,1690.8356412338653,False
FDX,long,2025-03-26,2025-03-31,5,time_based,243.90188999999998,243.70808500000004,41.90268289990263,-18.33297206531097,-0.1793807686360889,10.212022605897518,1672.5026691685543,False
LYB,long,2025-03-26,2025-03-31,5,time_based,71.08552499999999,70.354805,143.77249876619655,-115.17252641349114,-1.126916914519493,10.1150861150585,1557.3301427550632,False
SPG,long,2025-03-26,2025-03-31,5,time_based,168.634275,165.986965,60.60537548109322,-170.50091890364638,-1.6682830136400346,10.059702338792079,1386.8292238514168,False
UPS,long,2025-03-27,2025-04-01,5,time_based,111.0555,109.20537000000002,86.63915024641533,-169.7551515045434,-1.7642848575711898,9.461460459145378,1217.0740723468734,False
PFE,long,2025-03-28,2025-04-02,5,time_based,25.2075975,24.66766,385.2225758758124,-217.4986540879745,-2.239821387182964,9.502539526028745,999.5754182588989,False
AMAT,long,2025-04-02,2025-04-03,1,signal_or_eod,147.80386499999997,135.35228999999998,68.03358835176923,-856.333829861509,-8.515966270570791,9.20850198032929,143.24158839738993,False
FTNT,long,2025-04-02,2025-04-03,1,signal_or_eod,98.11903499999998,89.39528,92.75826301659873,-817.4925116770482,-8.982100445647447,8.29215089468249,-674.2509232796583,False
LRCX,long,2025-03-31,2025-04-07,7,time_based,72.726345,62.14891,138.0222493776826,-1468.499303700799,-14.6296144952699,8.577932354571152,-2142.7502269804572,False
ACN,long,2025-03-31,2025-04-07,7,time_based,312.246045,284.807525,32.147256583882054,-891.2289233051742,-8.87868012067214,9.155780583195403,-3033.9791502856315,False
LVS,long,2025-03-31,2025-04-07,7,time_based,38.639309999999995,32.073955000000005,259.7834621249029,-1713.9029350529763,-17.074396398382856,8.33228307393834,-4747.882085338608,False
LII,long,2025-03-31,2025-04-07,7,time_based,562.150935,524.0878250000001,17.856154105511504,-689.0189508630574,-6.864205931632925,9.358192968022346,-5436.901036201665,False
VZ,long,2025-03-31,2025-04-07,7,time_based,45.39268499999999,42.55871,221.13372949666632,-636.0986273151793,-6.336998373196008,9.411166264867068,-6072.9996635168445,False
TMUS,long,2025-03-31,2025-04-07,7,time_based,266.69328,246.65661,37.63819518031118,-763.42780585318,-7.605488451002594,9.283709629693895,-6836.4274693700245,False
WDC,long,2025-04-01,2025-04-07,6,time_based,40.930454999999995,31.139422500000002,244.87419137841997,-2405.1964071020066,-23.99722143939029,7.625240904678477,-9241.623876472031,False
ON,long,2025-04-02,2025-04-07,5,time_based,40.750364999999995,35.092445,246.7616500664588,-1404.8171447770837,-13.970457552956878,8.659469633066452,-10646.441021249115,False
JNJ,long,2025-04-03,2025-04-08,5,time_based,159.8799,150.01995250000002,58.27195845025101,-583.3004074804448,-6.260929267844174,8.741956438788632,-11229.74142872956,False
BIIB,long,2025-04-03,2025-04-08,5,time_based,130.76534999999998,114.08293,62.67620631632438,-1052.7410830334256,-12.844765780843304,7.1502852578507925,-12282.482511762984,False
GOOGL,long,2025-04-07,2025-04-14,7,time_based,146.65329,159.010455,59.32544416436835,723.6609363677326,8.317682163830067,9.433365869653306,-11558.821575395252,True
GOOG,long,2025-04-07,2025-04-14,7,time_based,149.24458499999997,161.389265,58.295391872448306,698.5706293183066,8.029296831774529,9.408250447181407,-10860.250946076945,True
AMZN,long,2025-04-07,2025-04-14,7,time_based,175.3226175,182.04892999999998,49.62435361436421,324.7548495432802,3.7326978477263344,9.034060477436636,-10535.496096533665,True
NVDA,long,2025-04-07,2025-04-14,7,time_based,97.66881,110.654645,89.07932396653466,1146.912361970608,13.182489225577749,9.857040970356884,-9388.583734563057,True
AVGO,long,2025-04-07,2025-04-14,7,time_based,154.19706,178.23084,56.423070371224455,1346.0033289988842,15.47081971601793,10.056331227642445,-8042.580405564173,True
LRCX,long,2025-04-07,2025-04-14,7,time_based,62.21109,67.816075,139.8508138567564,774.3775806235899,8.900613901797884,9.48413328132083,-7268.202824940583,True
AMAT,long,2025-04-07,2025-04-14,7,time_based,132.89641500000002,144.457735,65.46656331862614,747.4227363716545,8.590797776599148,9.457151455242816,-6520.7800885689285,True
KLAC,long,2025-04-07,2025-04-14,7,time_based,604.32201,669.3051800000001,14.39674779910121,925.9104917990298,10.642317134866584,9.635817877092041,-5594.869596769899,True
META,long,2025-04-08,2025-04-14,6,time_based,510.97536,531.444145,16.735830613890137,333.66795944067235,3.9018204038253526,8.89415919146367,-5261.201637329226,True
MU,long,2025-04-08,2025-04-14,6,time_based,65.61278999999999,70.9645,121.63658251434927,642.3318357480302,8.048347738299217,8.63187925983954,-4618.869801581196,True
AXP,long,2025-04-14,2025-04-21,7,time_based,255.52769999999998,242.36875500000002,36.86894420377815,-494.0922890904185,-5.244563996388639,8.935880104834178,-5112.9620906716145,False
PYPL,long,2025-04-14,2025-04-21,7,time_based,62.291129999999995,60.259855,151.242022962495,-316.3279625667674,-3.3576768554367074,9.113822373626622,-5429.290053238382,False
ABBV,long,2025-04-14,2025-04-21,7,time_based,179.059485,170.07492000000002,52.614004300413136,-481.6622641196118,-5.112624958124928,8.948322572272422,-5910.952317357994,False
BMY,long,2025-04-14,2025-04-21,7,time_based,51.355664999999995,48.92552500000001,183.44687998529008,-454.77683584034276,-4.827248415535048,8.975234912892311,-6365.7291531983365,False
REGN,long,2025-04-14,2025-04-21,7,time_based,570.54513,561.1342925,16.512342351988462,-164.66061216213166,-1.7477971974802373,9.265641543200832,-6530.389765360468,False
BIIB,long,2025-04-14,2025-04-21,7,time_based,119.229585,116.40177,79.01592976122295,-232.64002550013356,-2.4693676238158386,9.197594082402029,-6763.029790860602,False
MCD,long,2025-04-14,2025-04-21,7,time_based,316.308075,308.6805825,29.784369285607905,-236.37390980368036,-2.509001100430323,9.193856460476558,-6999.403700664282,False
KO,long,2025-04-14,2025-04-21,7,time_based,72.50623499999999,72.70363,129.93415688760783,16.20166803211214,0.17197330684734993,9.446684866718591,-6983.20203263217,True
BG,long,2025-04-14,2025-04-21,7,time_based,77.17857,78.7606,122.06803668194114,183.50114426203982,1.947780841236112,9.614151809891693,-6799.70088837013,True
CL,long,2025-04-14,2025-04-21,7,time_based,95.02749,94.65265000000001,93.33546351624796,-43.82031410522177,-0.494059824162463,8.834448960791187,-6843.521202475352,False
QCOM,long,2025-04-21,2025-04-28,7,time_based,136.19806499999999,147.63614500000003,67.46942768522676,761.7597852090366,8.289724127137944,9.960926208803153,-6081.761417266315,True
MCHP,long,2025-04-21,2025-04-28,7,time_based,39.434707499999995,47.01648,233.02329546593734,1755.773678312211,19.106914942883765,10.955935110808333,-4325.987738954104,True
WFC,long,2025-04-21,2025-04-28,7,time_based,64.032,69.38529000000001,143.5095811060925,758.2909515366118,8.251975121814123,9.957453902824751,-3567.6967874174925,True
RF,long,2025-04-21,2025-04-28,7,time_based,19.079535,20.419785,481.626281635549,635.6649188406973,6.917517722523113,9.834705121347358,-2932.031868576795,True
MRNA,long,2025-04-21,2025-04-28,7,time_based,25.122555,27.456265000000002,365.7751171162851,843.5702300194953,9.180012681831132,10.04281854595076,-2088.4616385573,True
TAK,long,2025-04-21,2025-04-28,7,time_based,14.9324625,15.152420000000001,615.3844683946344,126.03386528032206,1.3715425704233473,9.324563926592228,-1962.4277732769779,True
BBY,long,2025-04-21,2025-04-28,7,time_based,62.141054999999994,67.46625,147.87656079198067,777.4948451271193,8.460958298825147,9.976677019531966,-1184.9329281498585,True
DG,long,2025-04-21,2025-04-28,7,time_based,95.67281249999999,92.40377500000001,96.04824251806451,-322.86052679142995,-3.5134759678983816,8.875220190784669,-1507.7934549412885,False
LVS,long,2025-04-21,2025-04-28,7,time_based,32.566275,36.0069875,282.16937606113424,960.7036301340304,10.454697420874828,10.16006919671606,-547.0898248072581,True
NKE,long,2025-04-21,2025-04-28,7,time_based,56.158065,57.291340000000005,154.05049151022973,165.75581167997734,1.915991336239967,8.825759086279687,-381.33401312728074,True
FISV,long,2025-04-28,2025-05-05,7,time_based,178.06898999999999,185.45722500000002,55.182481877506724,397.4671540366471,4.044936614174105,10.233989957615188,16.133140909366375,True
AON,long,2025-04-28,2025-05-05,7,time_based,343.721775,355.18232000000006,28.587914785500356,317.47916195791913,3.2309162490505923,10.153921897476321,333.6123028672855,True
GILD,long,2025-04-28,2025-05-05,7,time_based,106.38316499999999,102.75359750000001,92.36695311350181,-344.7431278173135,-3.508375688484143,9.491036722526138,-11.130824950028,False
CNC,long,2025-04-28,2025-05-05,7,time_based,59.57977499999999,59.740115,164.92658479527537,16.591595463851263,0.16884905154479543,9.852733142227004,5.460770513823263,True
THC,long,2025-04-28,2025-05-05,7,time_based,123.791865,148.875525,79.37750040053864,1979.2608646516564,20.14250651688622,11.8173670453179,1984.7216351654797,True
CMCSA,long,2025-04-28,2025-05-05,7,time_based,33.786885,34.462759999999996,290.8314517192374,186.5428529096862,1.8984059643260813,10.022854521051665,2171.264488075166,True
PEP,long,2025-04-28,2025-05-05,7,time_based,133.79686499999997,131.85404,73.4418464410278,-152.36825947009675,-1.5506185739105096,9.683604158309137,2018.8962286050692,False
TMUS,long,2025-04-28,2025-05-05,7,time_based,236.84836499999997,248.15586000000002,41.48767847150191,458.826306347617,4.669375336409864,10.295410530499042,2477.722534952686,True
CRWD,long,2025-04-29,2025-05-05,6,time_based,430.97538,443.45816,23.18904516270023,279.1803778760441,2.7935057079130683,10.283371300007945,2756.90291282873,True
PGR,long,2025-04-29,2025-05-05,6,time_based,276.548205,281.948955,32.87514581927102,168.28133077421444,1.850961587329803,9.269113009216085,2925.1842436029447,True
BA,long,2025-05-05,2025-05-12,7,time_based,186.563235,198.46072,54.38998236298501,636.3097242533349,6.27080907982756,10.794275060545308,3561.4939678562796,True
BDX,long,2025-05-07,2025-05-12,5,time_based,167.31361499999997,175.302305,60.60698294538394,473.5458547765393,4.669905491552512,10.624543809421494,4035.039822632819,True
MPWR,long,2025-05-09,2025-05-14,5,time_based,637.5186,733.7429450000001,15.982279061262249,1526.1574497709535,14.978480950202874,11.7268845062224,5561.197272403772,True
PANW,long,2025-05-09,2025-05-14,5,time_based,187.09349999999998,190.77456500000002,54.45940223441875,190.0791307146119,1.8655327069086025,10.389468771431266,5751.276403118384,True
HPE,long,2025-05-09,2025-05-14,5,time_based,16.88844,17.841075000000004,603.3120982130513,563.972484288568,5.535111147033161,10.763736392626416,6315.248887406952,True
LYFT,long,2025-05-09,2025-05-14,5,time_based,16.658324999999998,16.831580000000002,611.6461392093878,95.67578092493204,0.9390104947526583,10.294970923793949,6410.924668331884,True
BMY,long,2025-05-09,2025-05-14,5,time_based,46.46321999999999,44.087945000000005,219.29173595685415,-530.5463001187345,-5.207049672837975,9.668121993820309,5880.37836821315,False
RCL,long,2025-05-09,2025-05-14,5,time_based,233.40664499999997,251.05940750000002,43.65342799878395,759.6439930046672,7.455530279568546,10.95960376871861,6640.022361217817,True
GOOGL,long,2025-05-12,2025-05-19,7,time_based,158.569245,166.51670000000001,66.60293339236816,518.2333153250293,4.9069655972695365,11.090500678816952,7158.255676542846,True
GILD,long,2025-05-12,2025-05-19,7,time_based,103.87190999999999,106.1469,101.67500398147207,220.5171308276913,2.0879977079462875,10.79248648012092,7378.7728073705375,True
BDX,long,2025-05-12,2025-05-19,7,time_based,175.47769499999998,177.03144,60.185295132883454,82.85791192204306,0.7845518827905773,10.65468946419935,7461.630719292581,True
MRNA,long,2025-05-13,2025-05-19,6,time_based,25.492739999999998,26.396795,359.6468257387874,315.6469875118528,3.4427770612339135,9.493523531427495,7777.277706804433,True
ORLY,long,2025-05-14,2025-05-19,5,time_based,1326.032685,1392.293505,7.853498771295888,509.44489312425867,4.891925156053011,10.934375330800746,8286.722599928693,True
DG,long,2025-05-14,2025-05-19,5,time_based,87.73884749999999,98.17089,118.69310298776932,1226.5592872681173,11.777988775154604,11.652207557170975,9513.28188719681,True
NEM,long,2025-05-15,2025-05-20,5,time_based,49.88493,52.2888425,210.74283492128654,495.587836249515,4.714096336308385,11.019498903202651,10008.869723446325,True
FISV,long,2025-05-16,2025-05-21,5,time_based,166.693305,162.088915,63.78706780839316,-304.0397137583823,-2.8594303262509646,10.339176612093874,9704.830009687943,False
UNH,long,2025-05-16,2025-05-21,5,time_based,292.02594,303.178335,36.41072827037271,395.0278799357129,3.715155121151211,11.038943973149028,10099.857889623656,True
DHR,long,2025-05-22,2025-05-27,5,time_based,187.55373,189.075415,57.83489571827294,77.07133638164487,0.7105215049575292,10.935156909414179,10176.9292260053,True
